Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,7602888760,6003716710,5169430930,6003716710,7572090400,5149810680,5148484830,12911351520,26288795750,17863955760,,41896295550,,,,,,,,,,,15607499800,-7516000000,-25868566810,,,6786394910,0.76173,0.88467,6003716710,6786394910,0.76173,0.88467,,-30798360,-9852270,,,19.39505,31.98958,13.18727,,,41896295550,,39200147270,,,,39200147270,,,12911351520,,8424839990,,,,,,,,,,,,,,,11375516830,4201184610,,30798360,,-1413000000,,-16939566810,,2432131990,5170756770,-1325850,5169430930,,0.58941,4000000000,,623625720,569000000,82000000,2422279720,0.75865,0.75865,776303220,,30798360,-1325850,,,,,,2086588490,2086588490,,345543500,345543500,,2432131990,450000000,136000000,-340000000,103000000,413000000,,413000000,450000000,136000000,-340000000,4298283335
2011-12-31,,,,,7437670410,9724149690,4902153430,9724149690,7368134730,4858086410,4856305960,17873679590,28805825140,22249805250,,42287149530,,,,,,,,,,,13481324390,-8386000000,-28293459230,,,6786394910,0.72235,1.43289,9724149690,6786394910,0.72235,1.43289,,-69535680,-23688210,,,15.93348,34.06627,10.50173,,,42287149530,,46679504730,,,,46679504730,,,17873679590,,6556019890,,,,,,,,,,,,,,,12523835710,887953000,,69535680,,-1464000000,,-18443459230,,2533736530,4903933880,-1780450,4902153430,,0.94306,6400000000,,617449750,827000000,91000000,2510048320,0.71559,0.71559,847290180,,69535680,-1780450,,,,,,4267342320,4267342320,,-1733605790,-1733605790,,2533736530,501000000,154000000,-343000000,205000000,571000000,,571000000,501000000,154000000,-343000000,4298283335
2012-12-31,,,,,21454000000,17822000000,17693000000,17822000000,19609000000,16172352290,16171352290,21496000000,33892000000,24447000000,,53606000000,,,,,,,,,,,19714000000,-8683000000,-22707000000,,,6782806510,2.60851,2.62753,17822000000,6782806510,2.60851,2.62753,,-1845000000,-323352290,,,38.73402,17.52587,31.94374,,,53606000000,,37164000000,12043000000,,3458000000,55388000000,,,7795000000,2089000000,9445000000,,,,,,,,,,,,,,,14368000000,2189000000,,1887000000,1270000000,-1541000000,-42000000,-12441000000,,3760000000,17694000000,-1000000,17693000000,,2.74814,18650000000,,630000000,662000000,35000000,3436647710,2.38417,2.38417,922526580,1261000000,72000000,-1000000,,,,,,5807000000,5807000000,,-2047000000,-2047000000,,3760000000,524000000,138000000,-327000000,160000000,559000000,,559000000,524000000,138000000,-327000000,4298283335
2013-12-31,,,,,21812000000,20876000000,18958000000,20876000000,21683000000,18847867230,18845867230,19106000000,36030000000,23178000000,,56254000000,,,,,,,,,,,20224000000,-6783000000,-21590000000,,,6773809470,2.79872,3.08187,20876000000,6773809470,2.79872,3.08187,,-129000000,-16867230,,,39.56036,13.07537,34.38407,,,56254000000,,40007000000,9078000000,,3049000000,55136000000,,,8201000000,2259000000,12852000000,,,,,,,,,,,,,,,15364000000,3014000000,,167000000,1679000000,-1619000000,-38000000,-13150000000,,2852000000,18960000000,-2000000,18958000000,,3.07232,20850000000,,649000000,589000000,233000000,2835132770,2.78217,2.78217,970000000,1415000000,82000000,-2000000,,,,,,4897000000,4897000000,,-2045000000,-2045000000,,2852000000,,167000000,-328000000,215000000,64000000,,64000000,,167000000,-328000000,4298283335
2014-12-31,,,,,17356000000,14014000000,14014000000,14014000000,17639000000,14243522990,14242522990,19546000000,37578000000,23289000000,,59774000000,,,,,,,,,,,22196000000,-10816000000,-28129000000,,,6786394910,2.06501,2.06501,14014000000,6786394910,2.06501,2.06501,,283000000,54477010,,,30.38303,19.24983,24.5326,,,59774000000,,42472000000,9219000000,,2445000000,57124000000,,,7422000000,4076000000,14289000000,,,,,,,,,,,,,,,16858000000,2957000000,,485000000,1896000000,-1682000000,-40000000,-14863000000,,3341000000,14015000000,-1000000,14014000000,,0.51176,3473000000,,785000000,564000000,,3395477010,2.09869,2.09869,897000000,1622000000,78000000,-1000000,,,,,,2133000000,2133000000,,1208000000,1208000000,,3341000000,566000000,145000000,-417000000,150000000,441000000,,441000000,566000000,145000000,-417000000,4298283335
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298283335
2015-12-31,,,,,18298000000,14003000000,14003000000,14003000000,18291000000,13998642690,13997642690,21178000000,43026000000,26985000000,,64219000000,,,,,,,,,,,21193000000,-11033000000,-29880000000,,,6777712730,2.06604,2.06604,14003000000,6777712730,2.06604,2.06604,,-7000000,-1642690,,,28.49978,23.46705,21.81017,,,64219000000,,,,,64204000000,64204000000,,,,21178000000,16041000000,,,,,,,,,,,,,,,17756000000,2580000000,6000000,7000000,844000000,-1864000000,,-16983000000,,4294000000,14004000000,-1000000,14003000000,,0.99611,6760000000,,1864000000,,,4292357310,2.06525,2.06525,,1844000000,117000000,-1000000,,,,,,4993000000,4993000000,,-699000000,-699000000,,4294000000,557000000,160000000,-380000000,199000000,533000000,,533000000,557000000,160000000,-380000000,4298283335
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298283335
2016-12-31,,,,,20646000000,15750000000,15750000000,15750000000,22774000000,17373365300,17373365300,28166000000,48807000000,32497000000,,71634000000,,,,,,,,,,,22827000000,-12223000000,-34678000000,,,6786394910,2.32082,2.32082,15750000000,6786394910,2.32082,2.32082,,2128000000,504634700,,,26.82239,23.71404,20.46172,,,71634000000,,58002000000,13612000000,,3026000000,76973000000,,,10867000000,6448000000,16310000000,,,,,,,,,,,,,,,19416000000,3040000000,,279000000,92000000,-2058000000,-1149000000,-17990000000,,4896000000,15750000000,0,15750000000,,2.57398,17468000000,,953000000,835000000,,5400634700,2.56003,2.56003,1105000000,1839000000,0,0,,,,,,4993000000,4993000000,,-97000000,-97000000,,4896000000,618000000,177000000,-333000000,50000000,710000000,,710000000,618000000,177000000,-333000000,4298283335
2017-12-31,,,,,22042000000,17645000000,17645000000,17645000000,24068000000,19266847840,19266847840,42218000000,55015000000,36269000000,,80164000000,,,,,,,,,,,25149000000,-13926000000,-39376000000,,,6786994360,2.59983,2.59983,17645000000,6786994360,2.59983,2.59983,,2026000000,404152160,,,22.66926,19.94828,18.14713,,,80164000000,,70688000000,18322000000,,4849000000,97233000000,,,19283000000,7970000000,18746000000,,,,,,,,,,,,,,,21019000000,2973000000,,114000000,1043000000,-2533000000,-917000000,-20777000000,,4397000000,17645000000,0,17645000000,,1.58141,8910000000,,1010000000,908000000,,4801152160,2.83879,2.83879,1523000000,1963000000,0,0,,,,,,4216000000,4216000000,,181000000,181000000,,4397000000,629000000,139000000,-301000000,56000000,635000000,,635000000,629000000,139000000,-301000000,4298283335
2018-12-31,,,,,25139000000,19584000000,19584000000,19584000000,27662000000,21549489160,21549489160,51414000000,61408000000,43652000000,,87080000000,,,,,,,,,,,25672000000,-14758000000,-44185000000,,,6786994360,2.88552,2.88552,19584000000,6786994360,2.88552,2.88552,,2523000000,557510840,,,22.282,22.09714,17.35832,,,87080000000,,81169000000,20285000000,,4745000000,112822000000,,,25588000000,8726000000,17756000000,,,,,,,,,,,,,,,23083000000,1992000000,,97000000,500000000,-2971000000,-1207000000,-23836000000,,5555000000,19584000000,0,19584000000,,1.35966,9228000000,,1092000000,842000000,,6112510840,3.17512,3.17512,1882000000,2260000000,0,0,,,,,,5615000000,5615000000,,-60000000,-60000000,,5555000000,598000000,162000000,-233000000,75000000,719000000,,719000000,598000000,162000000,-233000000,4298283335
2019-12-31,,,,,28688000000,21332000000,21332000000,21332000000,32127000000,23889192830,23889192830,56985000000,66353000000,48241000000,,96452000000,,,,,,,,,,,30099000000,-15698000000,-49652000000,,,6786994360,3.14307,3.14307,21332000000,6786994360,3.14307,3.14307,,3439000000,881807170,,,23.25966,25.64138,17.29556,,,96452000000,,88954000000,20813000000,,5341000000,123338000000,,,30110000000,9326000000,18112000000,,,,,,,,,,,,,,,25256000000,3458000000,,120000000,1265000000,-3819000000,-1468000000,-26576000000,,7356000000,21332000000,0,21332000000,,1.51658,10293000000,,1374000000,901000000,,8237807170,3.51985,3.51985,2449000000,2454000000,0,0,,,,,,7099000000,7099000000,,257000000,257000000,,7356000000,601000000,130000000,-197000000,0,619000000,,619000000,601000000,130000000,-197000000,4298283335
2020-12-31,,,,,26831000000,20154000000,20154000000,20154000000,29092000000,21852341250,21852341250,49086000000,65188000000,43925000000,,97473000000,,,,,,,,,,,32285000000,-15263000000,-49379000000,,,6786994360,2.9695,2.9695,20154000000,6786994360,2.9695,2.9695,,2261000000,562658750,,,23.47953,24.88539,17.63656,,,97473000000,,81720000000,25347000000,,3269000000,114274000000,,,23858000000,9843000000,21263000000,,,,,,,,,,,,,,,24556000000,6181000000,,341000000,1207000000,-4259000000,-710000000,-27255000000,,6677000000,20154000000,,20154000000,,0.72513,0,,1785000000,833000000,,7239658750,3.21974,3.21974,2474000000,2588000000,178000000,,,,,,,7496000000,7496000000,,-819000000,-819000000,,6677000000,611000000,194000000,-174000000,,791000000,,791000000,611000000,194000000,-174000000,4298283335
2021-12-31,,,,,21942000000,18080000000,18080000000,18080000000,22777000000,18768032090,18768032090,38909000000,63085000000,42268000000,,94928000000,,,,,,,,,,,31843000000,-17934000000,-52169000000,,,6786994360,2.66392,2.66392,18080000000,6786994360,2.66392,2.66392,,835000000,146967920,,,21.51303,17.60095,17.72653,,,94928000000,,72870000000,23162000000,,2416000000,101994000000,,,16745000000,8501000000,20817000000,,,,,,,,,,,,,,,26438000000,5031000000,,174000000,200000000,-4698000000,-717000000,-28528000000,,3862000000,18080000000,,18080000000,,1.33197,,,2132000000,757000000,,4008967920,2.76529,2.76529,2566000000,2587000000,200000000,,,,,,,3777000000,3777000000,,85000000,85000000,,3862000000,653000000,184000000,-179000000,,915000000,,915000000,653000000,184000000,-179000000,4298283335
